"long","lat","group","order","state","county","pop","bin"
-95.4031982421875,33.8847236633301,140,2435,"texas","lamar",49110,"< 1e5"
-95.3688278198242,33.901912689209,140,2436,"texas","lamar",49110,"< 1e5"
-95.3229904174805,33.9133720397949,140,2437,"texas","lamar",49110,"< 1e5"
-95.3115234375,33.3862533569336,140,2438,"texas","lamar",49110,"< 1e5"
-95.414665222168,33.437816619873,140,2439,"texas","lamar",49110,"< 1e5"
-95.5120697021484,33.4721946716309,140,2440,"texas","lamar",49110,"< 1e5"
-95.6438446044922,33.5180282592773,140,2441,"texas","lamar",49110,"< 1e5"
-95.683952331543,33.5008430480957,140,2442,"texas","lamar",49110,"< 1e5"
-95.7527084350586,33.5294914245605,140,2443,"texas","lamar",49110,"< 1e5"
-95.8157272338867,33.5123023986816,140,2444,"texas","lamar",49110,"< 1e5"
-95.8558349609375,33.4836540222168,140,2445,"texas","lamar",49110,"< 1e5"
-95.8615646362305,33.8675346374512,140,2446,"texas","lamar",49110,"< 1e5"
-102.61100769043,33.8274269104004,141,2447,"texas","lamb",13995,"< 1e5"
-102.616744995117,34.3029823303223,141,2448,"texas","lamb",13995,"< 1e5"
-102.52507019043,34.3029823303223,141,2449,"texas","lamb",13995,"< 1e5"
-102.066696166992,34.3029823303223,141,2450,"texas","lamb",13995,"< 1e5"
-102.055244445801,33.8331565856934,141,2451,"texas","lamb",13995,"< 1e5"
-102.61100769043,33.8274269104004,141,2452,"texas","lamb",13995,"< 1e5"
-97.9127578735352,31.0313930511475,142,2453,"texas","lampasas",20355,"< 1e5"
-98.4570693969727,31.0199356079102,142,2454,"texas","lampasas",20355,"< 1e5"
-98.4685287475586,31.0485820770264,142,2455,"texas","lampasas",20355,"< 1e5"
-98.4742584228516,31.0829620361328,142,2456,"texas","lampasas",20355,"< 1e5"
-98.4513397216797,31.0944194793701,142,2457,"texas","lampasas",20355,"< 1e5"
-98.485710144043,31.1287956237793,142,2458,"texas","lampasas",20355,"< 1e5"
-98.5315475463867,31.1116065979004,142,2459,"texas","lampasas",20355,"< 1e5"
-98.5430145263672,31.1345252990723,142,2460,"texas","lampasas",20355,"< 1e5"
-98.4971771240234,31.1689052581787,142,2461,"texas","lampasas",20355,"< 1e5"
-98.5601959228516,31.2090129852295,142,2462,"texas","lampasas",20355,"< 1e5"
-98.5773849487305,31.2262001037598,142,2463,"texas","lampasas",20355,"< 1e5"
-98.2909088134766,31.4095478057861,142,2464,"texas","lampasas",20355,"< 1e5"
-98.199234008789,31.4611110687256,142,2465,"texas","lampasas",20355,"< 1e5"
-97.9127578735352,31.0657730102539,142,2466,"texas","lampasas",20355,"< 1e5"
-97.9127578735352,31.0313930511475,142,2467,"texas","lampasas",20355,"< 1e5"
-99.4081802368164,28.6421604156494,143,2468,"texas","la salle",5965,"< 1e4"
-98.8180313110352,28.6478900909424,143,2469,"texas","la salle",5965,"< 1e4"
-98.8123016357422,28.0462837219238,143,2470,"texas","la salle",5965,"< 1e4"
-99.4081802368164,28.0520133972168,143,2471,"texas","la salle",5965,"< 1e4"
-99.4081802368164,28.2009811401367,143,2472,"texas","la salle",5965,"< 1e4"
-99.4081802368164,28.6421604156494,143,2473,"texas","la salle",5965,"< 1e4"
-96.9329986572266,29.0432319641113,144,2474,"texas","lavaca",18741,"< 1e5"
-96.9845657348633,29.0833377838135,144,2475,"texas","lavaca",18741,"< 1e5"
-97.2481231689453,29.3755474090576,144,2476,"texas","lavaca",18741,"< 1e5"
-97.2423934936523,29.4041938781738,144,2477,"texas","lavaca",18741,"< 1e5"
-97.2080154418945,29.5073261260986,144,2478,"texas","lavaca",18741,"< 1e5"
-97.2080154418945,29.5531635284424,144,2479,"texas","lavaca",18741,"< 1e5"
-97.2080154418945,29.5932693481445,144,2480,"texas","lavaca",18741,"< 1e5"
-97.1507263183594,29.6333770751953,144,2481,"texas","lavaca",18741,"< 1e5"
-96.8699798583984,29.6333770751953,144,2482,"texas","lavaca",18741,"< 1e5"
-96.841323852539,29.5760822296143,144,2483,"texas","lavaca",18741,"< 1e5"
-96.7954864501953,29.5760822296143,144,2484,"texas","lavaca",18741,"< 1e5"
-96.572036743164,29.3354396820068,144,2485,"texas","lavaca",18741,"< 1e5"
-96.66943359375,29.2437648773193,144,2486,"texas","lavaca",18741,"< 1e5"
-96.9329986572266,29.0432319641113,144,2487,"texas","lavaca",18741,"< 1e5"
-97.1564559936523,30.4527053833008,145,2488,"texas","lee",16252,"< 1e5"
-96.9444580078125,30.5672988891602,145,2489,"texas","lee",16252,"< 1e5"
-96.9272689819336,30.5443801879883,145,2490,"texas","lee",16252,"< 1e5"
-96.9043502807617,30.5100040435791,145,2491,"texas","lee",16252,"< 1e5"
-96.9043502807617,30.4584369659424,145,2492,"texas","lee",16252,"< 1e5"
-96.7954864501953,30.3896808624268,145,2493,"texas","lee",16252,"< 1e5"
-96.7668380737305,30.3381156921387,145,2494,"texas","lee",16252,"< 1e5"
-96.7324676513672,30.3209266662598,145,2495,"texas","lee",16252,"< 1e5"
-96.6809005737305,30.3266544342041,145,2496,"texas","lee",16252,"< 1e5"
-96.6522521972656,30.3037395477295,145,2497,"texas","lee",16252,"< 1e5"
-96.6522521972656,30.286548614502,145,2498,"texas","lee",16252,"< 1e5"
-96.6866302490234,30.2521705627441,145,2499,"texas","lee",16252,"< 1e5"
-96.7324676513672,30.2464408874512,145,2500,"texas","lee",16252,"< 1e5"
-96.7324676513672,30.212064743042,145,2501,"texas","lee",16252,"< 1e5"
-96.772575378418,30.1719570159912,145,2502,"texas","lee",16252,"< 1e5"
-96.8184127807617,30.137580871582,145,2503,"texas","lee",16252,"< 1e5"
-96.9100875854492,30.0974750518799,145,2504,"texas","lee",16252,"< 1e5"
-97.024673461914,30.0401763916016,145,2505,"texas","lee",16252,"< 1e5"
-97.030403137207,30.0630950927734,145,2506,"texas","lee",16252,"< 1e5"
-97.0590515136719,30.1490383148193,145,2507,"texas","lee",16252,"< 1e5"
-97.0876998901367,30.2407131195068,145,2508,"texas","lee",16252,"< 1e5"
-97.2538528442383,30.3438453674316,145,2509,"texas","lee",16252,"< 1e5"
-97.3684463500977,30.4011421203613,145,2510,"texas","lee",16252,"< 1e5"
-97.1564559936523,30.4527053833008,145,2511,"texas","lee",16252,"< 1e5"
-95.7985458374023,31.6387310028076,146,2512,"texas","leon",16371,"< 1e5"
-95.7756271362305,31.632999420166,146,2513,"texas","leon",16371,"< 1e5"
-95.769889831543,31.6673755645752,146,2514,"texas","leon",16371,"< 1e5"
-95.7527084350586,31.6731071472168,146,2515,"texas","leon",16371,"< 1e5"
-95.7240524291992,31.6387310028076,146,2516,"texas","leon",16371,"< 1e5"
-95.7469787597656,31.6100807189941,146,2517,"texas","leon",16371,"< 1e5"
-95.7297897338867,31.5814323425293,146,2518,"texas","leon",16371,"< 1e5"
-95.76416015625,31.5814323425293,146,2519,"texas","leon",16371,"< 1e5"
-95.769889831543,31.5585174560547,146,2520,"texas","leon",16371,"< 1e5"
-95.7527084350586,31.5355987548828,146,2521,"texas","leon",16371,"< 1e5"
-95.7412490844727,31.5069484710693,146,2522,"texas","leon",16371,"< 1e5"
-95.7527084350586,31.4840297698975,146,2523,"texas","leon",16371,"< 1e5"
-95.7240524291992,31.4725723266602,146,2524,"texas","leon",16371,"< 1e5"
-95.666763305664,31.3465213775635,146,2525,"texas","leon",16371,"< 1e5"
-95.683952331543,31.3178730010986,146,2526,"texas","leon",16371,"< 1e5"
-95.7068710327148,31.3178730010986,146,2527,"texas","leon",16371,"< 1e5"
-95.7412490844727,31.2892265319824,146,2528,"texas","leon",16371,"< 1e5"
-95.7584381103516,31.2262001037598,146,2529,"texas","leon",16371,"< 1e5"
-95.7412490844727,31.1918201446533,146,2530,"texas","leon",16371,"< 1e5"
-95.7870864868164,31.1517143249512,146,2531,"texas","leon",16371,"< 1e5"
-95.769889831543,31.1116065979004,146,2532,"texas","leon",16371,"< 1e5"
-95.8271942138672,31.1058807373047,146,2533,"texas","leon",16371,"< 1e5"
-95.9818878173828,31.1116065979004,146,2534,"texas","leon",16371,"< 1e5"
-96.1652374267578,31.0199356079102,146,2535,"texas","leon",16371,"< 1e5"
-96.1938858032227,30.9912872314453,146,2536,"texas","leon",16371,"< 1e5"
-96.2454528808594,30.9683685302734,146,2537,"texas","leon",16371,"< 1e5"
-96.2683639526367,31.0084743499756,146,2538,"texas","leon",16371,"< 1e5"
-96.2683639526367,31.0772304534912,146,2539,"texas","leon",16371,"< 1e5"
-96.2912902832031,31.0944194793701,146,2540,"texas","leon",16371,"< 1e5"
-96.2855606079102,31.1116065979004,146,2541,"texas","leon",16371,"< 1e5"
-96.3371200561523,31.2491188049316,146,2542,"texas","leon",16371,"< 1e5"
-96.3485794067383,31.2892265319824,146,2543,"texas","leon",16371,"< 1e5"
-96.331398010254,31.3350601196289,146,2544,"texas","leon",16371,"< 1e5"
-96.331398010254,31.3579788208008,146,2545,"texas","leon",16371,"< 1e5"
-96.3428497314453,31.3808975219727,146,2546,"texas","leon",16371,"< 1e5"
-96.2741012573242,31.4152774810791,146,2547,"texas","leon",16371,"< 1e5"
-96.2397232055664,31.432466506958,146,2548,"texas","leon",16371,"< 1e5"
-95.7985458374023,31.6387310028076,146,2549,"texas","leon",16371,"< 1e5"
-95.1052627563477,30.1834144592285,147,2550,"texas","liberty",74773,"< 1e5"
-95.1682891845703,30.3553047180176,147,2551,"texas","liberty",74773,"< 1e5"
-94.85888671875,30.4985427856445,147,2552,"texas","liberty",74773,"< 1e5"
-94.7500305175781,30.4985427856445,147,2553,"texas","liberty",74773,"< 1e5"
-94.7213821411133,30.4412479400635,147,2554,"texas","liberty",74773,"< 1e5"
-94.6010665893555,30.137580871582,147,2555,"texas","liberty",74773,"< 1e5"
-94.4463577270508,30.1261196136475,147,2556,"texas","liberty",74773,"< 1e5"
-94.4406356811523,29.896936416626,147,2557,"texas","liberty",74773,"< 1e5"
-94.9849395751953,29.8912086486816,147,2558,"texas","liberty",74773,"< 1e5"
-94.9963989257812,29.9485054016113,147,2559,"texas","liberty",74773,"< 1e5"
-94.9849395751953,29.9886112213135,147,2560,"texas","liberty",74773,"< 1e5"
-95.0594329833984,30.0229873657227,147,2561,"texas","liberty",74773,"< 1e5"
-95.0594329833984,30.0688247680664,147,2562,"texas","liberty",74773,"< 1e5"
-95.1052627563477,30.1834144592285,147,2563,"texas","liberty",74773,"< 1e5"
-96.8012161254883,31.5298671722412,148,2564,"texas","limestone",22504,"< 1e5"
-96.9272689819336,31.7017555236816,148,2565,"texas","limestone",22504,"< 1e5"
-96.7152709960938,31.8163471221924,148,2566,"texas","limestone",22504,"< 1e5"
-96.4975509643555,31.7991580963135,148,2567,"texas","limestone",22504,"< 1e5"
-96.2397232055664,31.432466506958,148,2568,"texas","limestone",22504,"< 1e5"
-96.2741012573242,31.4152774810791,148,2569,"texas","limestone",22504,"< 1e5"
-96.3428497314453,31.3808975219727,148,2570,"texas","limestone",22504,"< 1e5"
-96.331398010254,31.3579788208008,148,2571,"texas","limestone",22504,"< 1e5"
-96.589225769043,31.2262001037598,148,2572,"texas","limestone",22504,"< 1e5"
-96.8012161254883,31.5298671722412,148,2573,"texas","limestone",22504,"< 1e5"
-100.542633056641,36.4916839599609,149,2574,"texas","lipscomb",2976,"< 1e4"
-100.004051208496,36.4916839599609,149,2575,"texas","lipscomb",2976,"< 1e4"
-100.004051208496,36.0447769165039,149,2576,"texas","lipscomb",2976,"< 1e4"
-100.542633056641,36.0447769165039,149,2577,"texas","lipscomb",2976,"< 1e4"
-100.542633056641,36.4916839599609,149,2578,"texas","lipscomb",2976,"< 1e4"
-98.2336120605469,28.0462837219238,150,2579,"texas","live oak",11417,"< 1e5"
-98.3310165405273,28.0520133972168,150,2580,"texas","live oak",11417,"< 1e5"
-98.3424758911133,28.6020526885986,150,2581,"texas","live oak",11417,"< 1e5"
-98.0903778076172,28.7853984832764,150,2582,"texas","live oak",11417,"< 1e5"
-97.9929733276367,28.6879959106445,150,2583,"texas","live oak",11417,"< 1e5"
-98.0846481323242,28.6650772094727,150,2584,"texas","live oak",11417,"< 1e5"
-97.9757843017578,28.4645442962646,150,2585,"texas","live oak",11417,"< 1e5"
-97.8210830688477,28.1723346710205,150,2586,"texas","live oak",11417,"< 1e5"
-97.8669204711914,28.1436862945557,150,2587,"texas","live oak",11417,"< 1e5"
-97.9127578735352,28.1035804748535,150,2588,"texas","live oak",11417,"< 1e5"
-97.9127578735352,28.0806617736816,150,2589,"texas","live oak",11417,"< 1e5"
-97.9012985229492,28.0520133972168,150,2590,"texas","live oak",11417,"< 1e5"
-98.2336120605469,28.0462837219238,150,2591,"texas","live oak",11417,"< 1e5"
-98.9727249145508,30.4928131103516,151,2592,"texas","llano",18022,"< 1e5"
-98.9727249145508,30.9110736846924,151,2593,"texas","llano",18022,"< 1e5"
-98.4513397216797,30.9110736846924,151,2594,"texas","llano",18022,"< 1e5"
-98.4513397216797,30.8824234008789,151,2595,"texas","llano",18022,"< 1e5"
-98.4341506958008,30.8652362823486,151,2596,"texas","llano",18022,"< 1e5"
-98.4284210205078,30.8365898132324,151,2597,"texas","llano",18022,"< 1e5"
-98.382583618164,30.8365898132324,151,2598,"texas","llano",18022,"< 1e5"
-98.4341506958008,30.7735633850098,151,2599,"texas","llano",18022,"< 1e5"
-98.4226913452148,30.7506446838379,151,2600,"texas","llano",18022,"< 1e5"
-98.3653945922852,30.7506446838379,151,2601,"texas","llano",18022,"< 1e5"
-98.4169616699219,30.664701461792,151,2602,"texas","llano",18022,"< 1e5"
-98.411231994629,30.5672988891602,151,2603,"texas","llano",18022,"< 1e5"
-98.3596649169922,30.5672988891602,151,2604,"texas","llano",18022,"< 1e5"
-98.3653945922852,30.5042743682861,151,2605,"texas","llano",18022,"< 1e5"
-98.594581604004,30.4985427856445,151,2606,"texas","llano",18022,"< 1e5"
-98.9727249145508,30.4928131103516,151,2607,"texas","llano",18022,"< 1e5"
-103.963188171387,31.9939613342285,152,2608,"texas","loving",NA,NA
-103.716819763184,31.9939613342285,152,2609,"texas","loving",NA,NA
-103.361587524414,31.9939613342285,152,2610,"texas","loving",NA,NA
-103.350128173828,31.6559181213379,152,2611,"texas","loving",NA,NA
-103.590766906738,31.6559181213379,152,2612,"texas","loving",NA,NA
-103.625144958496,31.6673755645752,152,2613,"texas","loving",NA,NA
-103.630874633789,31.7017555236816,152,2614,"texas","loving",NA,NA
-103.648063659668,31.7189445495605,152,2615,"texas","loving",NA,NA
-103.676712036133,31.7304019927979,152,2616,"texas","loving",NA,NA
-103.693901062012,31.7475910186768,152,2617,"texas","loving",NA,NA
-103.745468139648,31.7475910186768,152,2618,"texas","loving",NA,NA
-103.791305541992,31.7876968383789,152,2619,"texas","loving",NA,NA
-103.814224243164,31.8449954986572,152,2620,"texas","loving",NA,NA
-103.842872619629,31.8965606689453,152,2621,"texas","loving",NA,NA
-103.888710021973,31.8679141998291,152,2622,"texas","loving",NA,NA
-103.91162109375,31.9022903442383,152,2623,"texas","loving",NA,NA
-103.946006774902,31.9538555145264,152,2624,"texas","loving",NA,NA
-103.963188171387,31.9939613342285,152,2625,"texas","loving",NA,NA
-102.055244445801,33.8331565856934,153,2626,"texas","lubbock",258560,"< 1e6"
-101.551040649414,33.8331565856934,153,2627,"texas","lubbock",258560,"< 1e6"
-101.545310974121,33.3862533569336,153,2628,"texas","lubbock",258560,"< 1e6"
-102.060966491699,33.3919792175293,153,2629,"texas","lubbock",258560,"< 1e6"
-102.055244445801,33.8331565856934,153,2630,"texas","lubbock",258560,"< 1e6"
-101.700004577637,32.9565353393555,154,2631,"texas","lynn",6081,"< 1e4"
-102.066696166992,32.9622611999512,154,2632,"texas","lynn",6081,"< 1e4"
-102.060966491699,33.3919792175293,154,2633,"texas","lynn",6081,"< 1e4"
-101.545310974121,33.3862533569336,154,2634,"texas","lynn",6081,"< 1e4"
-101.539581298828,32.9622611999512,154,2635,"texas","lynn",6081,"< 1e4"
-101.700004577637,32.9565353393555,154,2636,"texas","lynn",6081,"< 1e4"
-99.098777770996,30.9397220611572,155,2637,"texas","mcculloch",7964,"< 1e4"
-99.5113067626953,30.9339923858643,155,2638,"texas","mcculloch",7964,"< 1e4"
-99.6316299438477,30.9454498291016,155,2639,"texas","mcculloch",7964,"< 1e4"
-99.6373596191406,31.0944194793701,155,2640,"texas","mcculloch",7964,"< 1e4"
-99.6316299438477,31.4725723266602,155,2641,"texas","mcculloch",7964,"< 1e4"
-99.6144409179688,31.4840297698975,155,2642,"texas","mcculloch",7964,"< 1e4"
-99.6144409179688,31.5069484710693,155,2643,"texas","mcculloch",7964,"< 1e4"
-99.551414489746,31.5012187957764,155,2644,"texas","mcculloch",7964,"< 1e4"
-99.5227661132812,31.4439239501953,155,2645,"texas","mcculloch",7964,"< 1e4"
-99.4368209838867,31.4496536254883,155,2646,"texas","mcculloch",7964,"< 1e4"
-99.4310913085938,31.4725723266602,155,2647,"texas","mcculloch",7964,"< 1e4"
-99.4024505615234,31.4668426513672,155,2648,"texas","mcculloch",7964,"< 1e4"
-99.3738021850586,31.432466506958,155,2649,"texas","mcculloch",7964,"< 1e4"
-99.3508834838867,31.432466506958,155,2650,"texas","mcculloch",7964,"< 1e4"
-99.316505432129,31.4095478057861,155,2651,"texas","mcculloch",7964,"< 1e4"
-99.316505432129,31.4267349243164,155,2652,"texas","mcculloch",7964,"< 1e4"
-99.287857055664,31.4381923675537,155,2653,"texas","mcculloch",7964,"< 1e4"
-99.2534790039062,31.4783000946045,155,2654,"texas","mcculloch",7964,"< 1e4"
-99.2076416015625,31.4897613525391,155,2655,"texas","mcculloch",7964,"< 1e4"
-99.0930557250977,31.4668426513672,155,2656,"texas","mcculloch",7964,"< 1e4"
-99.098777770996,30.9397220611572,155,2657,"texas","mcculloch",7964,"< 1e4"
-96.9272689819336,31.7017555236816,156,2658,"texas","mclennan",226206,"< 1e6"
-96.8012161254883,31.5298671722412,156,2659,"texas","mclennan",226206,"< 1e6"
-97.2767791748047,31.2834949493408,156,2660,"texas","mclennan",226206,"< 1e6"
-97.3512573242188,31.2491188049316,156,2661,"texas","mclennan",226206,"< 1e6"
-97.4200134277344,31.3236026763916,156,2662,"texas","mclennan",226206,"< 1e6"
-97.5976333618164,31.5928936004639,156,2663,"texas","mclennan",226206,"< 1e6"
-97.288230895996,31.7475910186768,156,2664,"texas","mclennan",226206,"< 1e6"
-97.041862487793,31.8736419677734,156,2665,"texas","mclennan",226206,"< 1e6"
-96.9272689819336,31.7017555236816,156,2666,"texas","mclennan",226206,"< 1e6"
-98.3310165405273,28.0520133972168,157,2667,"texas","mcmullen",848,"< 1000"
-98.8123016357422,28.0462837219238,157,2668,"texas","mcmullen",848,"< 1000"
-98.8180313110352,28.6478900909424,157,2669,"texas","mcmullen",848,"< 1000"
-98.6919784545898,28.6536197662354,157,2670,"texas","mcmullen",848,"< 1000"
-98.3424758911133,28.6593475341797,157,2671,"texas","mcmullen",848,"< 1000"
-98.3424758911133,28.6020526885986,157,2672,"texas","mcmullen",848,"< 1000"
-98.3310165405273,28.0520133972168,157,2673,"texas","mcmullen",848,"< 1000"
-95.769889831543,31.1116065979004,158,2674,"texas","madison",13196,"< 1e5"
-95.7011413574219,31.1058807373047,158,2675,"texas","madison",13196,"< 1e5"
-95.666763305664,31.0944194793701,158,2676,"texas","madison",13196,"< 1e5"
-95.6438446044922,31.0715007781982,158,2677,"texas","madison",13196,"< 1e5"
-95.689682006836,31.0485820770264,158,2678,"texas","madison",13196,"< 1e5"
-95.6782150268555,31.0199356079102,158,2679,"texas","madison",13196,"< 1e5"
-95.683952331543,30.9912872314453,158,2680,"texas","madison",13196,"< 1e5"
-95.666763305664,30.9626407623291,158,2681,"texas","madison",13196,"< 1e5"
-95.6381149291992,30.9339923858643,158,2682,"texas","madison",13196,"< 1e5"
-95.6323852539062,30.9225311279297,158,2683,"texas","madison",13196,"< 1e5"
-95.666763305664,30.9110736846924,158,2684,"texas","madison",13196,"< 1e5"
-95.7527084350586,30.9168033599854,158,2685,"texas","madison",13196,"< 1e5"
-95.8214645385742,30.8881549835205,158,2686,"texas","madison",13196,"< 1e5"
-95.867301940918,30.8595085144043,158,2687,"texas","madison",13196,"< 1e5"
-96.1824264526367,30.8193988800049,158,2688,"texas","madison",13196,"< 1e5"
-96.2454528808594,30.9683685302734,158,2689,"texas","madison",13196,"< 1e5"
-96.1938858032227,30.9912872314453,158,2690,"texas","madison",13196,"< 1e5"
-96.1652374267578,31.0199356079102,158,2691,"texas","madison",13196,"< 1e5"
-95.9818878173828,31.1116065979004,158,2692,"texas","madison",13196,"< 1e5"
-95.8271942138672,31.1058807373047,158,2693,"texas","madison",13196,"< 1e5"
-95.769889831543,31.1116065979004,158,2694,"texas","madison",13196,"< 1e5"
-94.051025390625,32.8992347717285,159,2695,"texas","marion",10768,"< 1e5"
-94.051025390625,32.7101631164551,159,2696,"texas","marion",10768,"< 1e5"
-94.1025924682617,32.7388076782227,159,2697,"texas","marion",10768,"< 1e5"
-94.119773864746,32.7674560546875,159,2698,"texas","marion",10768,"< 1e5"
-94.1656112670898,32.7674560546875,159,2699,"texas","marion",10768,"< 1e5"
-94.1770706176758,32.7388076782227,159,2700,"texas","marion",10768,"< 1e5"
-94.2229080200195,32.733081817627,159,2701,"texas","marion",10768,"< 1e5"
-94.2458267211914,32.7674560546875,159,2702,"texas","marion",10768,"< 1e5"
-94.2916641235352,32.7674560546875,159,2703,"texas","marion",10768,"< 1e5"
-94.4005279541016,32.733081817627,159,2704,"texas","marion",10768,"< 1e5"
-94.503662109375,32.7216186523438,159,2705,"texas","marion",10768,"< 1e5"
-94.6182479858398,32.7846450805664,159,2706,"texas","marion",10768,"< 1e5"
-94.7099227905273,32.8247528076172,159,2707,"texas","marion",10768,"< 1e5"
-94.7099227905273,32.9049644470215,159,2708,"texas","marion",10768,"< 1e5"
-94.6526260375977,32.9106979370117,159,2709,"texas","marion",10768,"< 1e5"
-94.051025390625,32.8992347717285,159,2710,"texas","marion",10768,"< 1e5"
-102.209945678711,32.5210838317871,160,2711,"texas","martin",4407,"< 1e4"
-101.700004577637,32.5210838317871,160,2712,"texas","martin",4407,"< 1e4"
-101.70573425293,32.085636138916,160,2713,"texas","martin",4407,"< 1e4"
-101.763038635254,32.0741806030273,160,2714,"texas","martin",4407,"< 1e4"
-102.204208374023,32.085636138916,160,2715,"texas","martin",4407,"< 1e4"
-102.209945678711,32.5210838317871,160,2716,"texas","martin",4407,"< 1e4"
-98.9727249145508,30.9110736846924,161,2717,"texas","mason",3863,"< 1e4"
-98.9727249145508,30.4928131103516,161,2718,"texas","mason",3863,"< 1e4"
-99.287857055664,30.4928131103516,161,2719,"texas","mason",3863,"< 1e4"
-99.5113067626953,30.4985427856445,161,2720,"texas","mason",3863,"< 1e4"
-99.5055847167969,30.6876201629639,161,2721,"texas","mason",3863,"< 1e4"
-99.5113067626953,30.9339923858643,161,2722,"texas","mason",3863,"< 1e4"
-99.098777770996,30.9397220611572,161,2723,"texas","mason",3863,"< 1e4"
-99.098777770996,30.9168033599854,161,2724,"texas","mason",3863,"< 1e4"
-98.9727249145508,30.9110736846924,161,2725,"texas","mason",3863,"< 1e4"
-96.319938659668,28.9572868347168,162,2726,"texas","matagorda",37122,"< 1e5"
-95.873031616211,29.2265777587891,162,2727,"texas","matagorda",37122,"< 1e5"
-95.867301940918,29.2265777587891,162,2728,"texas","matagorda",37122,"< 1e5"
-95.8615646362305,29.2036590576172,162,2729,"texas","matagorda",37122,"< 1e5"
-95.8501052856445,29.1864700317383,162,2730,"texas","matagorda",37122,"< 1e5"
-95.8615646362305,29.1578216552734,162,2731,"texas","matagorda",37122,"< 1e5"
-95.8214645385742,29.1291751861572,162,2732,"texas","matagorda",37122,"< 1e5"
-95.7584381103516,29.0145816802979,162,2733,"texas","matagorda",37122,"< 1e5"
-95.7297897338867,28.9744758605957,162,2734,"texas","matagorda",37122,"< 1e5"
-95.6782150268555,28.9744758605957,162,2735,"texas","matagorda",37122,"< 1e5"
-95.6553039550781,28.9572868347168,162,2736,"texas","matagorda",37122,"< 1e5"
-95.6553039550781,28.9229106903076,162,2737,"texas","matagorda",37122,"< 1e5"
-95.5521774291992,28.8426971435547,162,2738,"texas","matagorda",37122,"< 1e5"
-95.6438446044922,28.7853984832764,162,2739,"texas","matagorda",37122,"< 1e5"
-95.7469787597656,28.7281036376953,162,2740,"texas","matagorda",37122,"< 1e5"
-95.878761291504,28.6650772094727,162,2741,"texas","matagorda",37122,"< 1e5"
-96.0048141479492,28.6192417144775,162,2742,"texas","matagorda",37122,"< 1e5"
-96.125129699707,28.5562171936035,162,2743,"texas","matagorda",37122,"< 1e5"
-96.2798309326172,28.4760036468506,162,2744,"texas","matagorda",37122,"< 1e5"
-96.3371200561523,28.4301662445068,162,2745,"texas","matagorda",37122,"< 1e5"
-96.3657760620117,28.4129772186279,162,2746,"texas","matagorda",37122,"< 1e5"
-96.382957458496,28.4301662445068,162,2747,"texas","matagorda",37122,"< 1e5"
-96.3772354125977,28.4358959197998,162,2748,"texas","matagorda",37122,"< 1e5"
-96.3543090820312,28.4760036468506,162,2749,"texas","matagorda",37122,"< 1e5"
-96.3084716796875,28.4817314147949,162,2750,"texas","matagorda",37122,"< 1e5"
-96.2397232055664,28.5275688171387,162,2751,"texas","matagorda",37122,"< 1e5"
-96.113670349121,28.5848636627197,162,2752,"texas","matagorda",37122,"< 1e5"
-96.0563735961914,28.6135120391846,162,2753,"texas","matagorda",37122,"< 1e5"
-96.0162658691406,28.6421604156494,162,2754,"texas","matagorda",37122,"< 1e5"
-95.9933471679688,28.6650772094727,162,2755,"texas","matagorda",37122,"< 1e5"
-95.9016723632812,28.6822662353516,162,2756,"texas","matagorda",37122,"< 1e5"
-95.7813568115234,28.7452907562256,162,2757,"texas","matagorda",37122,"< 1e5"
-95.7584381103516,28.7624797821045,162,2758,"texas","matagorda",37122,"< 1e5"
-95.7584381103516,28.7853984832764,162,2759,"texas","matagorda",37122,"< 1e5"
-95.7813568115234,28.7853984832764,162,2760,"texas","matagorda",37122,"< 1e5"
-95.8157272338867,28.7853984832764,162,2761,"texas","matagorda",37122,"< 1e5"
-95.8615646362305,28.7567520141602,162,2762,"texas","matagorda",37122,"< 1e5"
-95.9188690185547,28.7452907562256,162,2763,"texas","matagorda",37122,"< 1e5"
-95.9933471679688,28.7109146118164,162,2764,"texas","matagorda",37122,"< 1e5"
-96.130859375,28.6364307403564,162,2765,"texas","matagorda",37122,"< 1e5"
-96.1824264526367,28.6192417144775,162,2766,"texas","matagorda",37122,"< 1e5"
-96.2339935302734,28.5905952453613,162,2767,"texas","matagorda",37122,"< 1e5"
-96.2569046020508,28.6135120391846,162,2768,"texas","matagorda",37122,"< 1e5"
-96.2569046020508,28.6307010650635,162,2769,"texas","matagorda",37122,"< 1e5"
-96.1938858032227,28.6307010650635,162,2770,"texas","matagorda",37122,"< 1e5"
-96.1881561279297,28.6421604156494,162,2771,"texas","matagorda",37122,"< 1e5"
-96.1996154785156,28.6536197662354,162,2772,"texas","matagorda",37122,"< 1e5"
-96.2397232055664,28.6478900909424,162,2773,"texas","matagorda",37122,"< 1e5"
-96.2397232055664,28.6650772094727,162,2774,"texas","matagorda",37122,"< 1e5"
-96.2110748291016,28.7452907562256,162,2775,"texas","matagorda",37122,"< 1e5"
-96.2110748291016,28.7682094573975,162,2776,"texas","matagorda",37122,"< 1e5"
-96.222526550293,28.7682094573975,162,2777,"texas","matagorda",37122,"< 1e5"
-96.2454528808594,28.7223720550537,162,2778,"texas","matagorda",37122,"< 1e5"
-96.2741012573242,28.6994533538818,162,2779,"texas","matagorda",37122,"< 1e5"
-96.2798309326172,28.7281036376953,162,2780,"texas","matagorda",37122,"< 1e5"
